Date,GOOGL,FB,BIDU,LNKD,TWTR,ORCL,SAP,ADBE,IBM,MSFT,CSCO,T,VZ,NTT,WFC,JPM,BAC,C,BRK-B,AIG,HSBC,V,AXP,MA,GS,SCHW,DIS,CMCSA,TWX,BABA,TWC,WMT,COST,TGT,HD,PCLN,JNJ,NVS,PFE,MRK,GSK,BMY,GILD,AMGN,UNH,AET,CVS,AAPL,PG,UN,UL,TM,HMC,F,GM,KO,PEP,BUD,ABEV
2013-05-16,903.870017,26.129999,92.690002,181.360001,,34.369999,80.75,44.560001,204.690002,34.080002,23.889999,37.380001,53.200001,26.60,39.259998,50.970001,13.36,50.610001,111.540001,44.91,57.139999,179.800003,72.230003,570.139999,154.470001,18.91,66.470001,42.869999,60.719995,,97.220001,78.50,111.510002,70.00,76.75,800.080017,87.449997,75.010002,29.25,46.369999,52.110001,42.77,54.959999,104.970001,62.139999,59.529999,59.369999,434.580013,80.199997,42.09,43.25,125.120003,40.669998,14.64,32.389999,43.09,83.739998,96.720001,42.459998
2013-05-15,915.890029,26.60,93.550003,184.809998,,33.990002,82.18,45.07,203.320007,33.849998,21.209999,37.529999,53.599998,27.129999,39.299999,51.09,13.44,51.34,112.769997,45.580002,57.389999,181.759995,72.779999,574.360008,155.610001,18.98,67.669998,43.73,61.129999,,99.239998,79.860001,112.82,70.389999,77.879997,805.75,87.639999,75.50,29.559999,46.73,52.459999,44.34,56.360001,107.419998,61.610001,59.830002,60.349998,428.850002,80.68,42.470001,43.540001,126.599998,41.349998,14.67,32.310001,42.919998,84.25,97.760002,42.709999
2013-05-14,887.10,27.07,92.839996,184.399994,,33.669998,83.110001,44.040001,203.210007,33.529999,21.27,37.23,53.169998,26.290001,38.759998,50.23,13.34,50.09,112.669998,46.080002,57.060001,180.320007,71.510002,569.679985,154.520004,18.75,67.470001,43.330002,61.270002,,98.169998,78.779999,111.389999,69.440002,77.32,791.140015,86.970001,74.589996,29.40,46.650002,51.720001,42.209999,56.25,107.940002,61.73,59.389999,60.07,443.860012,79.470001,41.810001,43.07,124.150002,40.700001,14.27,31.549999,42.52,83.50,98.489998,42.579999
2013-05-13,877.529989,26.82,93.139999,175.029999,,33.779999,82.07,43.610001,202.470001,33.029999,21.27,37.00,52.549999,25.91,38.200001,49.669998,12.98,48.919998,111.739998,44.639999,56.639999,178.929993,69.790001,555.839996,149.630005,18.15,67.32,43.189999,60.909999,,98.169998,78.50,110.010002,69.440002,76.669998,777.440002,85.849998,74.650002,29.370001,46.169998,51.669998,40.939999,54.470001,106.889999,62.389999,59.25,58.549999,454.740021,78.589996,41.459999,42.619999,124.830002,40.830002,14.01,31.00,42.189999,83.029999,97.540001,42.249999
2013-05-10,880.229984,26.68,95.449997,173.779999,,34.02,82.379997,44.02,204.470001,32.689999,21.10,37.360001,52.889999,26.07,38.029999,48.959999,13.02,48.75,111.82,44.18,57.209999,178.75,70.080002,555.130005,149.100006,18.09,67.199997,43.080002,60.939995,,98.040001,78.889999,109.989998,69.739998,76.010002,765.409973,85.760002,74.940002,28.719999,45.950001,51.619999,40.490002,52.880001,106.720001,62.91,59.099998,58.029999,452.969994,78.760002,41.490002,42.540001,121.279999,40.389999,14.11,31.42,42.150002,83.00,96.75,41.789999
2013-05-09,871.480015,27.040001,94.25,177.389999,,33.700001,81.879997,43.970001,203.240005,32.66,20.83,37.330002,52.709999,25.209999,37.889999,49.040001,12.91,48.599998,110.660004,44.07,56.52,178.580002,70.209999,551.879997,148.539993,17.51,66.669998,42.959999,61.099991,,97.940002,78.400002,109.139999,69.480003,75.870003,737.50,85.150002,74.220001,28.60,45.490002,50.700001,39.93,52.790001,104.559998,62.009998,59.490002,57.490002,456.769974,78.209999,41.41,42.490002,118.139999,40.279999,14.20,31.65,42.119999,82.849998,96.260002,41.45
2013-05-08,873.630023,27.120001,92.910004,177.149994,,33.459999,82.75,45.32,204.820007,32.990002,20.719999,37.830002,53.110001,25.049999,38.450001,49.759998,13.02,49.290001,110.940002,44.349998,57.060001,179.259995,70.309998,553.720016,150.259995,17.379999,65.989998,43.279999,61.129999,,98.32,78.25,109.610001,69.800003,75.419998,735.27002,85.459999,74.970001,28.73,44.990002,50.799999,39.68,52.380001,105.07,62.509998,59.349998,58.290001,463.839989,78.440002,42.07,43.07,119.699997,40.599998,14.21,32.080002,42.459999,83.25,97.769997,40.749998
2013-05-07,857.229997,26.889999,89.300003,180.649994,,33.259998,81.889999,45.599998,203.630005,33.310001,20.379999,37.52,52.919998,25.33,38.400002,49.139999,12.90,48.110001,109.900002,44.599998,57.00,179.789993,70.239998,551.259995,149.320007,17.440001,66.07,43.049999,61.519998,,97.57,78.830002,109.709999,70.550003,75.07,725.049988,85.529999,73.339996,29.030001,45.27,51.240002,40.02,53.130001,104.459999,60.50,59.07,58.540001,458.660004,77.940002,42.419998,43.310001,116.080002,40.380001,14.19,31.65,42.700001,83.339996,96.32,40.960002
2013-05-06,861.550013,27.57,87.650002,176.919998,,33.509998,81.139999,46.490002,202.779999,33.75,20.809999,37.09,52.049999,24.40,37.900002,48.18,12.88,47.48,110.00,45.48,55.799999,178.889999,70.059998,547.729988,148.449997,17.549999,65.059998,42.779999,60.639998,,96.230003,78.830002,109.089996,70.029999,75.260002,726.710022,84.68,72.949997,28.719999,44.98,51.02,40.02,54.43,104.830002,60.200001,58.689999,57.939999,460.709984,77.75,42.540001,43.240002,115.029999,40.080002,14.09,31.82,42.080002,82.50,95.800003,40.469999
2013-05-03,845.720034,28.309999,84.510002,175.589996,,33.380001,81.440002,47.009998,204.509995,33.490002,20.83,37.34,52.68,24.450001,37.740002,47.57,12.24,46.970001,108.639999,44.52,55.720001,179.539993,70.230003,553.549995,145.369995,17.469999,64.800003,42.540001,60.430001,,96.339996,79.25,109.75,70.50,73.959999,724.77002,85.75,73.489998,28.959999,45.669998,51.240002,40.200001,55.150002,106.480003,58.919998,59.00,58.639999,449.980019,78.190002,42.779999,43.439999,114.919998,40.240002,13.83,32.099998,42.240002,82.830002,96.199997,40.869999
2013-05-02,829.61,28.969999,85.00,201.669998,,33.689999,78.690002,45.689999,202.389999,33.16,20.73,37.560001,52.529999,24.440001,37.41,48.080002,12.19,46.540001,107.300003,42.130001,55.299999,175.399994,69.379997,545.530014,143.669998,16.440001,63.880001,42.110001,59.749997,,95.629997,78.459999,108.690002,69.190002,73.330002,707.950012,85.160004,73.50,29.27,45.73,51.43,40.009998,52.18,105.589996,59.48,58.349998,58.950001,445.519997,77.760002,42.389999,43.150002,114.379997,39.630001,13.41,31.16,41.959999,82.559998,95.25,39.879999
2013-05-01,820.430041,27.43,84.860001,194.820007,,33.16,78.870003,44.709999,199.630005,32.720001,20.379999,37.560001,52.400002,24.860001,37.459999,48.009998,12.14,45.869999,106.120003,41.189999,54.799999,166.020004,68.279999,539.819984,142.610001,16.209999,63.209999,41.860001,59.479996,,94.370003,78.059998,108.220001,70.540001,72.760002,694.059998,84.230003,73.660004,28.90,45.689999,51.50,39.720001,50.139999,104.540001,59.720001,58.25,58.75,439.290001,76.989998,42.360001,43.25,113.720001,39.189999,13.38,30.18,42.209999,82.209999,94.889999,39.90
2013-04-30,824.570001,27.77,85.849998,192.089996,,32.779999,79.849998,45.080002,202.539993,33.099998,20.92,37.459999,53.91,24.870001,37.98,49.009998,12.31,46.66,106.32,41.419998,54.860001,168.460007,68.410004,552.929993,146.070007,16.959999,62.84,41.299999,59.780004,,93.889999,77.720001,108.43,70.559998,73.349998,695.98999,85.230003,73.760002,29.07,47.00,51.639999,39.720001,50.639999,104.209999,59.93,57.439999,58.18,442.779987,76.769997,42.48,43.32,116.300003,39.98,13.71,30.84,42.330002,82.470001,95.620003,40.580001
2013-04-29,819.060013,26.98,85.489998,188.389999,,32.240002,78.790001,45.060001,199.149994,32.610001,20.98,37.299999,53.459999,24.790001,37.880001,48.919998,12.38,46.82,106.610001,41.310001,54.610001,167.899994,67.629997,539.01001,145.110001,16.940001,63.00,41.490002,60.130001,,94.230003,78.389999,108.629997,70.639999,73.669998,699.429993,85.580002,73.739998,30.43,47.82,52.419998,39.91,51.09,106.669998,60.009998,56.16,57.439999,430.119991,77.68,42.43,43.389999,116.540001,40.709999,13.66,30.790001,42.240002,82.650002,95.480003,38.26
2013-04-26,801.420017,26.85,85.019997,187.759995,,32.360001,77.980003,44.91,194.309998,31.790001,20.67,37.040001,53.630001,24.58,37.880001,48.880001,12.42,46.919998,107.099998,40.869999,54.259998,167.229996,67.75,535.330009,144.110001,16.73,61.869999,41.369999,59.669996,,93.43,79.040001,109.269997,70.519997,73.349998,701.190002,85.120003,73.029999,30.09,47.869999,52.16,40.279999,51.380001,108.379997,59.48,57.009998,57.73,417.199989,77.099998,41.540001,42.68,115.480003,40.389999,13.67,30.50,42.099998,82.510002,94.129997,38.29
2013-04-25,809.100013,26.139999,92.339996,187.869995,,32.27,78.620003,45.049999,193.949997,31.940001,20.639999,37.279999,53.220001,24.809999,37.639999,49.00,12.44,47.110001,107.470001,42.279999,53.330002,168.759995,68.129997,535.139999,144.759995,16.75,62.00,40.75,59.389993,,92.190002,78.650002,109.129997,70.669998,73.370003,711.219971,85.220001,73.089996,30.26,47.349998,51.799999,40.220001,51.43,108.660004,59.34,56.880001,57.939999,408.380001,76.580002,41.27,42.470001,115.839996,40.779999,13.47,30.709999,42.349998,82.82,96.209999,38.699999
2013-04-24,813.450028,26.110001,88.089996,187.660004,,32.509998,77.529999,44.669998,191.710007,31.76,20.389999,37.040001,51.799999,24.52,37.34,48.720001,12.31,47.119999,106.75,41.599998,53.150002,167.059998,67.419998,532.019997,143.929993,16.639999,61.939999,40.669998,59.59,,92.730003,78.029999,107.830002,69.709999,73.279999,700.799988,84.389999,72.480003,30.60,47.950001,51.349998,41.450001,50.57,104.93,58.790001,56.990002,57.580002,405.459988,77.120003,42.060001,43.209999,113.690002,40.040001,13.33,30.450001,42.150002,82.339996,96.279999,39.08
2013-04-23,807.899981,25.98,87.849998,186.110001,,32.459999,75.440002,44.869999,191.610001,30.60,20.91,39.00,52.32,24.549999,37.130001,48.169998,12.07,46.459999,106.68,40.619999,52.529999,165.660004,67.449997,530.999985,142.940002,16.59,62.59,40.900002,60.400006,,92.449997,79.089996,107.25,69.690002,73.379997,702.349976,85.449997,73.230003,31.08,48.630001,51.119999,42.299999,53.330002,112.760002,58.540001,55.549999,58.02,406.12999,82.540001,41.950001,43.18,112.940002,39.900002,13.36,29.85,42.700001,84.099998,97.43,39.330001
2013-04-22,800.109988,25.969999,85.660004,177.220001,,32.52,74.690002,44.529999,187.830002,30.83,20.59,38.73,52.189999,24.299999,36.73,47.349998,11.72,45.150002,105.019997,38.610001,52.200001,163.529999,66.660004,522.109985,139.520004,16.42,62.009998,40.470001,60.189996,,92.309998,77.970001,105.160004,69.099998,73.860001,690.869995,84.830002,72.610001,30.93,47.919998,50.650002,41.93,54.049999,113.419998,59.220001,55.02,58.110001,398.670006,81.400002,41.029999,42.330002,112.230003,39.689999,13.06,29.25,42.720001,83.379997,99.019997,38.62
2013-04-19,799.869994,25.73,86.43,174.949997,,32.369999,75.110001,44.740002,190.00,29.77,20.459999,38.279999,52.25,24.07,36.689999,47.23,11.66,45.029999,105.279999,38.880001,51.91,163.960007,67.239998,521.959991,138.720001,16.389999,61.560001,40.560001,59.749997,,91.279999,78.290001,104.449997,69.040001,74.00,683.570007,84.489998,72.440002,31.059999,47.490002,50.439999,41.150002,53.169998,111.379997,60.040001,55.869999,58.00,390.530006,81.43,41.200001,42.470001,112.260002,39.66,12.93,29.15,42.66,82.769997,99.220001,39.01
2013-04-18,765.91003,25.690001,86.470001,173.809998,,32.119999,78.209999,44.459999,207.149994,28.790001,20.58,37.740002,50.91,23.57,36.27,46.639999,11.44,45.09,103.00,38.34,50.880001,161.410004,65.040001,520.999985,138.600006,16.389999,59.990002,39.990002,58.470004,,90.639999,77.160004,103.610001,68.290001,72.480003,690.01001,83.18,72.019997,30.59,46.560001,50.389999,40.549999,50.860001,107.459999,59.689999,54.18,56.869999,392.049988,79.870003,41.049999,42.200001,110.550003,39.099998,12.75,28.98,42.099998,81.25,97.57,38.62
2013-04-17,782.55999,26.629999,88.610001,179.970001,,32.490002,76.879997,44.900002,209.669998,28.83,20.629999,37.779999,49.540001,23.940001,36.560001,46.790001,11.70,45.740002,105.169998,38.560001,51.27,162.229996,64.129997,525.760002,140.600006,16.469999,60.68,40.619999,59.520002,,91.959999,78.510002,104.769997,68.760002,72.800003,708.799988,83.900002,71.860001,30.870001,46.759998,50.34,40.810001,51.939999,109.440002,62.029999,55.290001,57.209999,402.800007,79.059998,40.860001,42.099998,111.660004,39.490002,12.93,29.27,42.549999,78.849998,96.739998,38.699999
2013-04-16,793.370031,26.92,90.290001,182.470001,,33.419998,78.870003,45.279999,212.00,28.969999,21.16,37.939999,50.459999,24.17,37.060001,48.490002,12.28,46.66,107.160004,39.560001,52.259998,164.710007,64.589996,531.580009,144.100006,16.959999,60.75,41.41,59.730003,,93.07,78.68,105.550003,68.379997,72.459999,720.700012,83.440002,73.650002,30.940001,46.959999,49.380001,41.060001,52.009998,110.849998,62.810001,56.639999,57.630001,426.240009,80.099998,41.50,42.77,112.510002,39.470001,13.12,29.469999,42.369999,80.00,99.339996,39.02
2013-04-15,781.930005,26.52,88.57,175.369995,,32.799999,76.449997,44.599998,209.259995,28.690001,21.049999,37.950001,50.639999,23.959999,36.57,47.93,11.98,44.869999,104.519997,38.580002,51.610001,161.289993,64.099998,521.710014,146.460007,16.620001,58.880001,41.150002,58.470004,,92.480003,78.470001,104.209999,68.480003,72.230003,711.380005,81.709999,73.580002,30.450001,46.459999,49.23,40.75,50.68,108.480003,61.59,55.259998,56.310001,419.85001,79.650002,41.279999,42.540001,111.089996,38.900002,12.95,28.91,40.09,78.919998,98.230003,38.329999
2013-04-12,790.04999,27.40,90.620003,185.389999,,33.459999,78.010002,45.029999,211.380005,28.790001,21.540001,38.59,50.860001,23.73,37.209999,49.009998,12.17,44.779999,107.040001,40.130001,53.07,165.75,65.68,532.989998,149.119995,17.280001,60.549999,42.00,59.459999,,93.669998,78.559998,106.129997,69.489998,73.620003,743.109985,82.739998,73.25,30.67,47.110001,48.470001,41.419998,51.93,111.57,63.029999,56.779999,57.52,429.800011,80.080002,41.889999,43.00,113.099998,39.84,13.53,29.620001,41.080002,79.989998,100.379997,39.890001
2013-04-11,790.389981,28.02,88.760002,180.179993,,33.619999,78.910004,45.209999,212.919998,28.940001,21.690001,38.540001,50.509998,22.76,37.509998,49.310001,12.27,44.869999,106.730003,40.439999,53.25,167.619995,65.739998,541.240005,149.070007,17.540001,60.549999,41.810001,59.659994,,93.589996,77.790001,106.010002,69.120003,71.900002,733.98999,82.32,73.290001,30.639999,47.209999,48.52,41.299999,51.650002,108.220001,62.98,56.700001,57.759998,434.329994,79.669998,41.880001,42.970001,113.279999,39.970001,13.55,29.719999,41.18,79.959999,100.879997,40.310001
2013-04-10,790.179987,27.57,90.07,177.309998,,33.73,78.059998,44.700001,212.00,30.280001,21.469999,38.18,49.860001,22.66,37.57,49.25,12.32,45.060001,106.330002,40.099998,53.07,166.990005,65.400002,534.430008,149.460007,17.389999,60.110001,41.619999,59.560004,,94.230003,77.370003,105.75,68.860001,71.690002,718.940002,82.019997,72.360001,29.92,46.84,47.75,41.189999,49.73,108.25,62.41,56.09,56.959999,435.689999,79.239998,41.509998,42.540001,108.779999,38.959999,13.12,28.370001,41.07,80.059998,101.839996,40.929999
2013-04-09,777.649987,26.59,84.870003,172.070007,,33.040001,77.879997,44.169998,209.220001,29.610001,20.969999,37.759998,49.360001,22.34,37.450001,48.68,12.25,43.889999,105.120003,39.630001,52.639999,164.75,65.220001,527.639999,146.520004,16.969999,59.139999,41.279999,58.799999,,94.68,78.120003,105.790001,68.919998,71.199997,696.130005,81.519997,71.43,29.110001,45.509998,47.32,40.830002,48.299999,104.300003,62.18,55.529999,56.580002,426.98,78.260002,40.84,41.84,107.519997,38.59,12.80,27.530001,40.709999,79.209999,98.730003,40.190001
2013-04-08,774.849995,26.85,84.07,172.119995,,32.360001,77.940002,43.790001,209.320007,28.59,20.57,37.619999,49.43,22.08,37.02,48.580002,12.21,43.560001,105.260002,40.09,52.299999,166.289993,65.599998,534.370003,143.820007,16.82,58.82,41.630001,58.349997,,95.970001,77.290001,107.040001,69.260002,71.220001,696.530029,81.110001,71.559998,29.16,45.48,47.07,40.73,47.200001,105.099998,61.889999,54.490002,56.439999,426.209995,78.790001,40.98,41.990002,108.709999,39.189999,12.78,27.59,40.860001,79.50,99.230003,40.26
2013-04-05,783.050039,27.389999,83.589996,172.770004,,32.029999,77.739998,43.380001,209.410004,28.700001,20.610001,38.02,49.560001,21.639999,37.150002,47.91,11.97,43.009998,104.150002,38.619999,52.529999,165.160004,65.300003,531.599998,143.690002,16.549999,57.700001,41.560001,57.880002,,97.57,76.389999,105.800003,68.849998,70.059998,693.309998,82.040001,70.550003,29.10,45.130001,46.790001,40.610001,47.369999,104.040001,62.099998,54.00,55.639999,423.199993,78.230003,40.830002,41.919998,106.50,38.599998,12.44,27.52,40.080002,78.589996,97.599998,40.219998
2013-04-04,795.069989,27.07,85.160004,172.710007,,32.369999,79.610001,44.209999,211.309998,28.60,21.040001,37.91,49.299999,21.639999,37.419998,47.490002,11.94,42.77,105.129997,37.689999,52.91,166.479996,66.730003,534.220009,142.990005,16.719999,57.59,42.119999,58.270001,,97.470001,76.199997,106.360001,68.790001,70.690002,701.349976,82.410004,71.029999,29.16,45.32,46.98,40.779999,47.740002,105.879997,62.029999,54.599998,55.349998,427.71999,78.540001,41.029999,42.07,105.629997,39.209999,12.65,27.74,40.540001,79.529999,99.550003,39.849999
2013-04-03,806.200022,26.25,85.959999,167.309998,,32.400002,80.239998,43.700001,212.660004,28.559999,21.200001,37.279999,48.990002,21.59,36.669998,46.849998,11.81,42.50,104.239998,37.84,52.91,164.75,66.25,533.250008,143.410004,16.75,57.25,41.82,58.100002,,96.620003,76.00,106.360001,67.980003,70.360001,698.719971,82.07,71.480003,29.030001,45.360001,46.970001,41.07,47.630001,104.809998,61.669998,54.43,54.130001,431.989994,78.120003,41.470001,42.549999,100.879997,37.200001,12.68,27.799999,40.169998,78.959999,99.080002,39.719999
2013-04-02,813.040038,25.42,88.120003,172.679993,,32.740002,80.790001,43.849998,214.360001,28.799999,21.219999,37.57,49.50,21.52,36.880001,48.279999,12.15,44.110001,105.139999,39.00,53.68,167.949997,67.639999,540.589981,146.679993,17.309999,57.459999,42.299999,57.580002,,96.949997,76.019997,107.68,68.830002,71.019997,705.909973,82.690002,71.32,29.23,44.91,46.970001,41.68,48.200001,106.400002,61.740002,54.299999,55.240002,429.789997,78.959999,41.560001,42.610001,99.949997,36.619999,13.01,27.93,40.720001,79.739998,100.139999,40.79
2013-04-01,801.190023,25.530001,87.050003,173.610001,,32.41,80.110001,43.380001,212.380005,28.610001,20.83,37.25,49.220001,21.26,36.93,47.830002,12.15,43.790001,103.470001,38.23,53.09,167.350006,67.260002,537.229996,146.039993,17.379999,56.689999,41.380001,57.620004,,96.239998,75.43,105.809998,68.660004,69.669998,695.76001,81.93,71.059998,28.84,44.349998,46.889999,41.139999,47.98,102.309998,58.970001,52.380001,54.529999,428.910004,77.699997,40.91,42.200001,101.220001,36.990002,12.90,27.799999,40.450001,79.099998,99.32,41.05
2013-03-28,794.190011,25.58,87.699997,176.059998,,32.330002,80.540001,43.52,213.300003,28.610001,20.90,36.689999,49.150002,21.74,36.990002,47.459999,12.18,44.240002,104.199997,38.82,53.34,169.839996,67.459999,541.12999,147.149994,17.690001,56.799999,41.98,57.620004,,96.059998,74.830002,106.110001,68.449997,69.779999,688.159973,81.529999,71.239998,28.860001,44.200001,46.91,41.189999,48.939999,102.510002,57.209999,51.130001,54.990002,442.660011,77.059998,41.00,42.240002,102.639999,38.259998,13.15,27.82,40.439999,79.110001,99.550003,41.420002
2013-03-27,802.659987,26.09,88.129997,177.880005,,31.950001,79.18,42.66,210.889999,28.370001,20.83,36.619999,48.939999,21.809999,36.98,47.77,12.23,44.459999,103.160004,38.25,52.91,168.660004,67.150002,538.030014,147.839996,17.50,56.470001,41.75,56.629996,,96.010002,74.779999,106.639999,69.050003,69.650002,694.859985,81.269997,70.440002,28.639999,44.099998,46.380001,40.779999,47.720001,100.150002,56.619999,50.869999,54.990002,452.079987,77.059998,40.389999,41.549999,103.099998,38.790001,13.22,28.059999,40.220001,78.290001,97.449997,41.030002
2013-03-26,812.419993,25.209999,86.07,176.050003,,31.540001,80.269997,42.75,212.360001,28.16,20.85,36.740002,49.48,21.83,37.299999,48.639999,12.28,44.830002,103.82,38.439999,53.209999,167.460007,67.169998,535.470009,146.539993,17.629999,56.630001,41.470001,56.91,,96.040001,74.769997,105.970001,68.610001,70.050003,694.590027,80.849998,71.010002,28.60,44.389999,46.00,40.68,45.759998,98.660004,55.650002,50.599998,55.290001,461.140007,77.400002,40.799999,41.790001,103.599998,38.599998,13.31,28.15,40.689999,78.919998,98.690002,41.18
2013-03-25,809.639999,25.129999,85.330002,175.830002,,31.25,79.860001,42.490002,210.740005,28.16,20.85,36.389999,49.16,22.18,37.209999,48.52,12.40,44.490002,102.400002,37.700001,52.830002,164.00,66.099998,519.990005,146.110001,17.52,56.209999,41.720001,56.539998,,95.370003,74.849998,105.470001,68.410004,69.470001,695.640015,79.68,70.25,28.16,43.689999,46.34,40.259998,44.98,96.809998,54.860001,50.049999,55.299999,463.580009,76.68,40.790001,41.880001,103.309998,38.549999,13.29,28.16,40.119999,77.830002,97.389999,40.890002
2013-03-22,810.309983,25.73,86.489998,181.479996,,31.98,81.040001,42.970001,212.080002,28.25,20.75,36.43,49.02,22.219999,37.200001,48.779999,12.56,45.23,102.57,37.790001,53.459999,160.089996,66.220001,517.50,146.600006,17.540001,56.779999,41.220001,56.790005,,95.790001,74.279999,105.110001,68.419998,69.559998,697.909973,79.739998,70.830002,28.379999,43.900002,46.439999,40.389999,45.509998,96.559998,54.459999,49.91,55.200001,461.910011,77.269997,41.189999,42.029999,103.989998,39.049999,13.26,28.219999,40.040001,78.639999,98.099998,41.849999
2013-03-21,811.260021,25.74,85.919998,175.039993,,32.299999,80.720001,42.18,212.259995,28.110001,20.84,36.150002,48.799999,22.25,37.139999,48.349998,12.57,45.23,101.959999,37.799999,53.299999,157.800003,65.410004,514.01001,145.380005,17.459999,56.310001,40.400002,56.11,,93.830002,73.129997,103.519997,68.050003,68.949997,683.98999,79.010002,70.639999,28.110001,43.790001,46.02,39.709999,44.540001,94.309998,55.060001,50.240002,54.650002,452.729988,77.209999,40.490002,41.41,103.529999,39.049999,13.26,28.629999,40.07,76.150002,95.669998,42.080002
2013-03-20,814.709998,25.860001,86.099998,174.660004,,35.77,83.190002,42.459999,215.059998,28.32,21.67,36.189999,48.599998,21.92,37.439999,49.119999,12.78,46.09,102.339996,38.299999,53.880001,159.330002,66.00,518.619995,150.130005,17.75,56.939999,40.98,56.359996,,95.620003,72.989998,103.080002,68.519997,68.879997,687.580017,79.449997,71.32,28.290001,44.119999,45.900002,39.869999,44.52,94.050003,54.880001,50.029999,55.150002,452.079987,77.580002,40.700001,41.73,104.279999,39.959999,13.36,29.200001,39.869999,76.32,96.129997,42.529998
2013-03-19,811.320019,26.549999,84.239998,173.059998,,35.689999,82.599998,40.75,213.440002,28.18,21.52,36.139999,48.950001,21.98,37.490002,49.200001,12.71,45.790001,101.769997,38.380001,54.189999,156.00,65.129997,511.599998,148.839996,17.549999,56.310001,40.130001,55.479997,,94.139999,72.449997,102.120003,66.459999,68.790001,684.150024,78.860001,70.300003,27.99,43.700001,45.759998,39.34,44.380001,92.400002,55.169998,50.52,54.380001,454.489975,77.110001,40.349998,41.529999,103.150002,39.52,13.16,28.10,39.330002,76.669998,95.279999,42.620001
2013-03-18,807.789984,26.49,85.169998,174.279999,,36.040001,82.980003,41.060001,213.210007,28.10,21.67,36.150002,48.75,21.84,37.759998,49.509998,12.56,46.240002,102.120003,38.599998,54.419998,158.070007,65.779999,515.009995,151.949997,17.66,56.830002,40.369999,56.220004,,93.43,72.25,101.68,66.760002,69.349998,696.809998,78.809998,69.300003,28.040001,43.630001,45.119999,38.880001,44.799999,90.389999,55.00,50.57,53.799999,455.720016,76.160004,40.23,41.240002,102.870003,39.189999,13.26,28.040001,38.759998,76.68,95.620003,42.729998
2013-03-15,814.300008,26.65,85.080002,177.50,,36.34,84.580002,41.380001,214.919998,28.040001,21.93,36.43,48.02,21.83,38.200001,50.02,12.57,47.259998,102.790001,38.970001,54.540001,158.550003,66.089996,519.370003,154.839996,17.860001,57.580002,40.709999,56.650002,,92.230003,72.50,101.75,66.800003,69.050003,713.50,79.190002,69.889999,28.02,44.09,45.299999,38.959999,45.169998,91.809998,54.73,50.869999,53.580002,443.660007,76.339996,40.34,41.200001,103.93,39.50,13.45,28.209999,38.830002,77.040001,95.43,42.249999
2013-03-14,821.540014,27.040001,86.330002,179.850006,,36.299999,84.57,41.619999,215.800003,28.139999,21.59,36.860001,48.48,21.870001,36.970001,51.00,12.11,47.459999,103.989998,39.02,55.709999,160.660004,65.379997,527.179985,154.020004,17.98,57.75,41.16,57.319992,,91.830002,73.220001,102.910004,67.339996,70.239998,713.150024,79.099998,68.949997,28.110001,44.27,45.220001,38.48,45.880001,92.18,54.73,51.23,53.259998,432.499992,77.389999,40.310001,41.349998,103.540001,39.009998,13.43,28.16,39.02,77.190002,96.260002,43.740001
2013-03-13,825.309983,27.08,87.650002,179.270004,,35.580002,82.620003,41.59,212.059998,27.92,21.58,36.599998,47.939999,21.93,36.77,50.16,12.06,46.970001,103.650002,38.889999,54.220001,159.369995,65.300003,527.480011,151.910004,18.110001,57.34,40.59,56.629996,,91.690002,73.650002,103.419998,67.43,70.760002,715.530029,78.550003,68.599998,28.02,44.59,44.619999,38.490002,45.869999,91.540001,54.48,51.459999,52.900002,428.349991,76.800003,40.080002,40.939999,102.949997,39.099998,13.40,28.07,38.59,76.949997,95.669998,43.600001
2013-03-12,827.609988,27.83,87.75,176.00,,35.43,82.889999,41.400002,210.550003,27.91,21.700001,36.720001,48.360001,22.299999,36.66,50.279999,12.01,46.950001,103.010002,39.110001,54.330002,159.800003,65.290001,523.160019,151.850006,17.74,57.110001,40.720001,56.419999,,91.580002,73.599998,103.75,67.110001,70.75,722.039978,78.559998,69.529999,27.940001,45.040001,44.650002,38.220001,46.18,91.75,54.830002,51.240002,52.080002,428.429993,77.169998,40.290001,40.900002,102.760002,38.619999,13.39,28.370001,38.959999,76.889999,95.830002,44.08
2013-03-11,834.819995,28.139999,89.43,177.080002,,35.880001,83.25,41.48,210.080002,27.870001,21.879999,36.599998,47.810001,22.51,37.130001,50.48,12.15,47.599998,104.07,39.470001,54.82,161.179993,65.50,530.890007,153.300003,17.709999,57.66,41.130001,57.26,,90.769997,72.980003,102.440002,67.339996,71.32,725.070007,78.440002,68.989998,28.25,43.66,44.650002,37.52,45.939999,91.440002,54.209999,49.900002,52.630001,437.869995,77.349998,40.540001,40.950001,104.190002,39.150002,13.34,28.309999,39.310001,76.849998,96.980003,45.050001
2013-03-08,831.520014,27.959999,89.220001,176.860001,,35.709999,83.209999,41.50,210.380005,28.00,21.83,36.68,47.959999,22.370001,36.50,50.200001,12.07,46.68,103.629997,39.580002,54.869999,160.669998,64.699997,529.230003,152.979996,17.66,57.389999,41.00,57.459995,,89.769997,73.029999,103.040001,66.349998,71.370003,720.919983,78.190002,68.68,28.190001,42.970001,44.580002,37.400002,45.43,93.00,53.810001,50.52,52.279999,431.720001,77.18,40.549999,40.889999,103.690002,38.700001,12.98,28.00,39.220001,77.199997,97.139999,45.190001
